MOLECULE,OUTCOME,,,
CC1=CC(C(=O)O)=CC=C1C1=CC=C(Cl)C(C2=CC=C(C(F)(F)F)C=C2CN2C(=O)OC(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C2C)=C1,5.301029996,3.698970004,5000,1
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=CC(C(F)(F)F)=NC=N3)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=C1,4.677780705,4.322219295,21000,0
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=CC=NC=N3)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=C1,4.657577319,4.342422681,22000,0
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=CN=CC=N3)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=C1,5.142667504,3.857332496,7200,1
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=CN=CC=N3)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=N1,5.602059991,3.397940009,2500,1
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=NC=CC=N3)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=C1,4.638272164,4.361727836,23000,0
CC1=CC(C(=O)O)=CC=C1C1=CC=C(N2C(=O)N(C3=NC=CN=C3C)C3(CCN(CC4=NC=CC=C4C)CC3)C2=O)C=C1,5.107905397,3.892094603,7800,1
CC1=CC(C(F)(F)F)=CC(N2N=CC(C3=CC=C4C=C(CCN5CCCC5C)C=CC4=N3)=C2C)=N1,4.774690718,4.225309282,16800,0
CC1=CC(C(F)(F)F)=CC=C1C12CC1CN(CCCSC1=NN=C(C3=C(C)N=CO3)N1C)C2,6.399996913,2.600003087,398.11,1
CC1=CC(C(N)=O)=CC=C1OC1CC2CCC(C1)N2CC1=CC=CC=C1,6,3,1000,1
CC1=CC(C(NC(=O)C2CCC(N3CCOCC3)CC2C2=CC=C(Br)C=C2)C2=CC=C(Cl)C=C2)=CC=N1,5.823908741,3.176091259,1500,1
CC1=CC(CC(CCCCNCC2=CC=C(F)C=C2)C(=O)NO)=CC(C)=C1F,5.332547047,3.667452953,4650,1
CC1=CC(CCN2CCN(C(=O)CC3=CC=C(N4C=NN=N4)C=C3)CC2)=CC2=C1C(=O)OC2,5,4,10000,1
CC1=CC(CN(C)C)=CC=C1OC1CN(C(=O)C2=NN=C(C3=CC=CC=C3)O2)C1,5.065501549,3.934498451,8600,1
CC1=CC(CN2CCN(C3=C(Br)C=NC4=C3N=C(N3CCN(C)CC3)N4)CC2)=NO1,5.522878745,3.477121255,3000,1
CC1=CC(CNC2=NC(N)=NC3=C2N(CC2=CC(Cl)=CC=N2)C=C3)=NO1,6.301029996,2.698970004,500,1
CC1=CC(CNC2=NC(N)=NC3=C2N(CC2=CC=C(C(F)(F)F)C=N2)C=C3)=NO1,6.301029996,2.698970004,500,1
CC1=CC(CNC2=NC(N)=NC3=C2N(CC2=CC=C(F)C=N2)C=C3)=NO1,5.698970004,3.301029996,2000,1
CC1=CC(CNC2=NC(N)=NC3=C2N(CC2=CC=CC=N2)C=C3)=NO1,5.920818754,3.079181246,1200,1
CC1=CC(CNC2=NC(N)=NC3=C2N(CC2=NC=CC=C2Cl)C=C3)=NO1,6.045757491,2.954242509,900,1
CC1=CC(Cl)=CC(C2=CC=NC3=C2SC(CN2C(=O)C4C(C2=O)C4(C)C)=C3)=C1CC1CNCCO1,5.37675071,3.62324929,4200,1
CC1=CC(N2CCC(C3CCN(C4=NC=C(Cl)C=N4)CC3)CC2)=NC(C#N)=N1,6.557520231,2.442479769,277,1
CC1=CC(N2CCC(N3CCCC3C)C2)=CC=C1NC(=O)C1=CC=CC=C1F,6,3,1000,1
CC1=NSC(N2CCC3(CCN(CC(O)C4=CC=C5C(=O)OCC5=C4C)CC3)C2=O)=C1,5.180456064,3.819543936,6600,1
CC1=CC(NC2=NC(NC3=CC=CC=C3S(=O)(=O)C(C)C)=C3C=CNC3=N2)=C(OC(C)C)C=C1C1CCN(C)CC1,5.769551079,3.230448921,1700,1
CC1=CC(NC2=NC(NC3=CC=CC=C3S(=O)(=O)C(C)C)=C3C=CNC3=N2)=C(OC(C)C)C=C1C1CCNCC1,5.958607315,3.041392685,1100,1
CC1=CC(NC2=NC(NC3=CC=CC=C3S(=O)(=O)C(C)C)=C3C=NNC3=N2)=C(OC(C)C)C=C1C1CCN(C)CC1,6,3,1000,1
CC1=CC(NC2=NC=C(C)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(C)CC1,5.32878866,3.67121134,4690.41576,1
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCN(C)CC1,5.474955193,3.525044807,3350,1
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC(C)C)C=C1C1CCNCC1,5.120166078,3.879833922,7582.875444,1
CC1=CC(NC2=NC=C(Cl)C(NC3=CC=CC=C3S(=O)(=O)C(C)C)=N2)=C(OC2CCC2)C=C1C1CCNCC1,5.519993057,3.480006943,3020,1
CC1=CC(OC2CC3CCC(C2)N3CC2=CC=CC=C2)=CC(C(N)=O)=C1,6.180456064,2.819543936,660,1
CC1=CC(S(C)(=O)=O)=NC2=C(CCC34CCC(NCC5=CC=C6OCC(=O)NC6=N5)(CC3)CO4)C(F)=CN=C12,7.907279355,1.092720645,12.38,1
CC1=CC(S(C)(=O)=O)=NC2=C(CCC34CCC(NCC5=CC=C6OCC(=O)NC6=N5)(CC3)CO4)C=CN=C12,8.17327748,0.82672252,6.71,1
CC1=CC2=C(C=C1Cl)N=C(C1CCN(CCN3C(=O)C=CC4=NC=C(F)C=C43)CC1)N2,5.920818754,3.079181246,1200,1
CC1=CC2=C(C3=NN=C(SCCCN4CCC5=CC=C(C6=CC(C)=NN6C)C=C5CC4)N3C)C=CC=C2C=N1,5.700000504,3.299999496,1995.26,1
CC1=CC2=C(C=C1CCN1CCN(C(=O)CC3=CC=C(N4C=NN=N4)C=C3)CC1)COC2=O,4.853871964,4.146128036,14000,0
CC1=CC2=C(C=C1F)NC(=O)N2C1CCN(C2CCOCC2)CC1,4.900000142,4.099999858,12589.25,0
CC1=NN2C(=C1)N=CC1=C2CN(C2CCC(C3=CC(F)=C(F)C=C3F)C(N)C2)C1,6.22184875,2.77815125,600,1
CC1=CC2=NC3=C(CCN(CCCSC4=NN=C(C5=CC=CC6=NC(C)=CC=C56)N4C)CC3)N2C=C1,6.599997654,2.400002346,251.19,1
CC1=CC=C(C2=CNC(C3CC4=C(NC5=CC=CC=C54)C(C4CCOCC4)N3)=N2)C=C1,6.995678626,2.004321374,101,1
CC1=CC=C(C2=CN3N=CC(C(N)=O)=C(NC4CCC(C)(N)C4(C)C)C3=C2)C=N1,5.096910013,3.903089987,8000,1
CC1=CC=C(C2=CC3=C(C=N2)N=C(N2CCC(N4CCCCC4)CC2)S3)C=N1,5.087150079,3.912849921,8181.82,1
CC1=CC=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)C(C)=N1,4.698970004,4.301029996,20000,0
CC1=CC=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)C=N1,4.578396073,4.421603927,26400,0
CC1=CC=C(C2=CN=C3N=C(N4CCC(N5CCCCC5)CC4)SC3=C2)C=N1,5.12240638,3.87759362,7543.86,1
CC1=CC=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(C(F)(F)F)C=C4)C3)N2C)C=N1,6.099999035,2.900000965,794.33,1
CC1=CC=C(C(C2=CC=C(N3CCN(C)CC3)C=C2)=C(CCCO)C2=CC=CC=C2)C=C1,4.723538196,4.276461804,18900,0
CC1=CC=C(C(C2=CC=C(N3CCNCC3)C=C2)=C(CCCO)C2=CC=CC=C2)C=C1,5.148741651,3.851258349,7100,1
CC1=CC=C(C(=O)NC2=CC=C(CN3CCN(CCO)CC3)C(C3CC3)=C2)C=C1C#CC1=CN=C2C=CC=NN12,6.468521083,2.531478917,340,1
CC1=CC=C(C(C)N2C3CCC2CC(OC2=CC=CC(C(N)=O)=C2)C3)C=N1,8.522878745,0.477121255,3,1
CC1=CC=C(C2(O)CCC(NC3CCN(C(=O)CNC(=O)C4=CC=CC(C(F)(F)F)=C4)C3)CC2)N=C1,4.619788758,4.380211242,24000,0
CC1=CC=C(C23CC2CN(CCCSC2=NN=C(C4=C(C)N=CO4)N2C)C3)C(F)=C1,5.200000068,3.799999932,6309.572452,1
CC1=CC=C(CN2C3CCC2CC(OC2=CC=CC(C(N)=O)=C2)C3)S1,8.085026652,0.914973348,8.221921916,1
CC1=CC=C(CN2C=NC(=O)C3=CC(OC4=NC=CC=C4C(F)(F)F)=CC=C32)C(F)=C1,4.853871964,4.146128036,14000,0
CC1=CC=C(N(C)C(=O)C2=CC=C3C(=O)OC(C4=CC=C(Cl)C=C4)CC3=C2)C=C1C,5.534617149,3.465382851,2920,1
CC1=CC=C(N2CCN(CC3=C4C=CC=CN4C(=O)C(C(=O)NC4CCCCC4O)=C3)CC2)N=C1,4.93930216,4.06069784,11500,0
CC1=CC=C(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)C=C1Cl,5.148741651,3.851258349,7100,1
CC1=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCC3=C(C)OC(C4=CC=C(C(F)(F)F)C=C4)=N3)=C2)C=C1,4.585026652,4.414973348,26000,0
CC1=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCC3=C(C)OC(C4=CC=C(C)C=C4)=N3)=C2)C=C1,4.586700236,4.413299764,25900,0
CC1=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCC3=C(C)OC(C4=CC=C(Cl)C=C4)=N3)=C2)C=C1,4.53313238,4.46686762,29300,0
CC1=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCC3=C(C)SC(C4=CC=C(Cl)C=C4)=N3)=C2)C=C1,5,4,10000,1
CC1=CC=C(OC(=O)N(CC(=O)O)CC2=CC=CC(OCC3=C(C)OC(C4=CC=CC(Cl)=C4)=N3)=C2)C=C1,5.13667714,3.86332286,7300,1
CC1=CC=C(OC2=CC=C(Cl)C(Cl)=C2)C(CN(C)C)=C1,5.469800302,3.530199698,3390,1
CC1=CC=C(OC2=CC=C(NC3=NC=NC4=CC=CC(OC(C)C(=O)N(C)CCO)=C43)C=C2C)C=N1,4.920818754,4.079181246,12000,0
CC1=CC=C(OC2=CC=NC3=CC(C4=CN(C5CCNCC5)N=C4)=CC=C32)C=C1,5.505845406,3.494154594,3120,1
CC1=CC=C(S(=O)(=O)CC2CC(N(C)C(C)C)CCC2N2CCC(NC(=O)C3=CC=CC(C(F)(F)F)=C3)C2=O)C=C1,5.522878745,3.477121255,3000,1
CC1=CC=C2C(C3=NN=C(SCCC(C)N4CCC5=CC6=C(OC(C(F)(F)F)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,6,3,1000,1
CC1=CC=C2C(C3=NN=C(SCCC(C)N4CCC5=CC6=C(OC(C)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,5,4,10000,1
CC1=CC=C2C(C3=NN=C(SCCC(C)N4CCC5=CC6=C(OC(C)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,4.900000142,4.099999858,12589.25,0
CC1=CC=C2C(C3=NN=C(SCCCCN4CCC5=CC6=C(C=C5CC4)C(=O)N(C(C)C)C6)N3C)=CC=CC2=N1,5.400000186,3.599999814,3981.07,1
CC1=CC=C2C(C3=NN=C(SCCCCN4CCC5=CC6=C(OC(C(F)(F)F)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,6.599997654,2.400002346,251.19,1
CC1=CC=C2C(C3=NN=C(SCCCCN4CCC5=CC6=C(OC(C)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,5.300000202,3.699999798,5011.87,1
CC1=CC=C2C(C3=NN=C(SCCCCN4CCC5=CC6=C(OC(C)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,5.800000875,3.199999125,1584.89,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=C(C#N)C=C5)C4)N3C)=CC=CC2=N1,6.199998172,2.800001828,630.96,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=C(C(C)(C)C)C=C5)C4)N3C)=CC=CC2=N1,6.599997654,2.400002346,251.19,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=C(C(F)(F)F)C=C5)C4)N3C)=CC=CC2=N1,6.549997869,2.450002131,281.8396762,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=C(Cl)C(Cl)=C5)C4)N3C)=CC=CC2=N1,5.999999682,3.000000318,1000.000731,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=C(Cl)C=C5)C4)N3C)=CC=CC2=N1,6.066664392,2.933335608,857.7003908,1
CC1=CC=C2C(C3=NN=C(SCCCN4CC5CC5(C5=CC=CC=C5)C4)N3C)=CC=CC2=N1,5.699999914,3.300000086,1995.262711,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=C(Cl)C=C6OC(C)=NC6=C5CC4)N3C)=CC=CC2=N1,5.800000875,3.199999125,1584.89,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)C(=O)N(C(C)C)C6)N3C)=CC=CC2=N1,5.400000186,3.599999814,3981.07,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)N(S(C)(=O)=O)CCO6)N3C)=CC=CC2=N1,5.100000128,3.899999872,7943.28,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(OC(C(C)(C)C)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,6.399996913,2.600003087,398.11,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(OC(C(C)(C)C)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,6.599997654,2.400002346,251.19,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC(C(C)(C)C)=N6)N3C)=CC=CC2=N1,6.099999035,2.900000965,794.33,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC(C(C)(F)F)=N6)N3C)=CC=CC2=N1,5.899998417,3.100001583,1258.93,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC(C(C)C)=N6)N3C)=CC=CC2=N1,5.700000504,3.299999496,1995.26,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC(C(F)(F)C(F)(F)F)=N6)N3C)=CC=CC2=N1,7,2,100,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC(C(F)(F)F)=N6)N3C)=CC=CC2=N1,6,3,1000,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(OC(C)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,5.599999383,3.400000617,2511.89,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(OC(C)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,5.300000202,3.699999798,5011.87,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)OC=N6)N3C)=CC=CC2=N1,5.400000186,3.599999814,3981.07,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC6=C(C=C5CC4)C(C)=NO6)N3C)=CC=CC2=N1,6.099999035,2.900000965,794.33,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6N=C(C(C)(F)F)OC6=C5CC4)N3C)=CC=CC2=N1,5.599999383,3.400000617,2511.89,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6N=C(C(F)(F)F)OC6=C5CC4)N3C)=CC=CC2=N1,6,3,1000,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6N=C(C)SC6=C5CC4)N3C)=CC=CC2=N1,5.499999679,3.500000321,3162.28,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6OC(C7=CC(C)=NN7C)=NC6=C5CC4)N3C)=CC=CC2=N1,6.099999035,2.900000965,794.33,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6OC(C(F)(F)F)=NC6=C5CC4)N3C)=CC=CC2=N1,5.700000504,3.299999496,1995.26,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=CC=C6OC(C)=NC6=C5CC4)N3C)=CC=CC2=N1,5.599999383,3.400000617,2511.89,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=C(CC4)N4C=CC(C(F)(F)F)=CC4=N5)N3C)=CC=CC2=N1,6.599997654,2.400002346,251.19,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=C(CC4)N4C=C(C(F)(F)F)C=CC4=N5)N3C)=CC=CC2=N1,5.300000202,3.699999798,5011.87,1
CC1=CC=C2C(C3=NN=C(SCCCN4CCC5=C(CC4)N4C=CC=CC4=N5)N3C)=CC=CC2=N1,5.599999383,3.400000617,2511.89,1
CC1=CC=C2C(C3=NN=C(SCCN4CCC5=CC6=C(OC(C(F)(F)F)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,6.199998172,2.800001828,630.96,1
CC1=CC=C2C(C3=NN=C(SCCN4CCC5=CC6=C(OC(C)=N6)C(Br)=C5CC4)N3C)=CC=CC2=N1,5.200000237,3.799999763,6309.57,1
CC1=CC=C2C(C3=NN=C(SCCN4CCC5=CC6=C(OC(C)=N6)C(C)=C5CC4)N3C)=CC=CC2=N1,4.900000142,4.099999858,12589.25,0
CC1=CC=C2C(=O)N(C3=CC=C(OCCCN4CCCC4)C=C3)C(C)=NC2=C1,5.173925197,3.826074803,6700,1
CC1=CC=C2NC3=CC=C(Cl)C=C3N=C(C3=CC(C)N(C)CC3)C2=C1,6.096910013,2.903089987,800,1
CC1=CC=C2NC3=CC=C(Cl)C=C3C(C3=CC(C)N(C)CC3)=NC2=C1,5.958607315,3.041392685,1100,1
CC1=CC=C2NC3=CC=C(F)C=C3C(C3=CC(C)N(C)CC3)=NC2=C1,5.795880017,3.204119983,1600,1
CC1=CC=C2N=C(C)N(C3=CC=C(OCCCN4CCCC4)C=C3)C(=O)C2=C1,5,4,10000,1
CC1=CC=C2N=C(CN3CCN(C(=O)CC(C4=CC=CC=C4)C4=CC=C(F)C=C4)CC3)OC2=C1,5.643974143,3.356025857,2270,1
CC1=CN2C(=NC3=C2CCN(CCCSC2=NN=C(C4=CC=CC5=NC(C)=CC=C45)N2C)CC3)C=C1,5.599999383,3.400000617,2511.89,1
CC1=CC=C2OC(C(=O)CC#N)=C(C)C2=C1,7.522878745,1.477121255,30,1
CC1=CC=CC(C2=CN3N=CC(C(N)=O)=C(NC4CCC(C)(N)C4(C)C)C3=C2)=C1,5.113509275,3.886490725,7700,1
CC1=CC=CC(C(=O)NC2=CC=CC(NC(=O)C3=CC=CC(C)=C3)=C2)=C1,4.906578315,4.093421685,12400,0
CC1=CC=CC(N2CCN(CCN(C)CC34CCC(CC3)C4(C)C)C2=O)=C1,5.800000875,3.199999125,1584.89,1
CC1=CC=CC(NC2=NC(N3CCNCC3)=NC3=C2N(CCOCC(F)(F)F)N=C3C)=N1,6.251811973,2.748188027,560,1
CC1=CC=CC2=C1N=C(C)N(C1=CC=C(OCCCN3CCCC3)C=C1)C2=O,5.795880017,3.204119983,1600,1
CC1=CC=CC2=C1N=C(C1=CC=C(OC3CCN(C4CCC4)CC3)C=C1)N(C)C2=O,5.698970004,3.301029996,2000,1
CC1=CC=CC2=C1C(=O)N(C1=CC=C(OCCCN3CCCC3)C=C1)C(C)=N2,5.180456064,3.819543936,6600,1
CC1=CC=CC=C1C1=CN2N=CC(C(N)=O)=C(NC3CCC(C)(N)C3(C)C)C2=C1,5.30980392,3.69019608,4900,1
CC1=CC=CC=C1C1=NC2=CN(C3=CC=C(Cl)C=C3)N=C2C(=O)N1CC1CCCN(C(C)C)C1,5.455931956,3.544068044,3500,1
CC1=CC=CC=C1C1=NC2=CN(C3=CC=CC(C#N)=C3)N=C2C(=O)N1CC1CCCN(C(C)C)C1,4.657577319,4.342422681,22000,0
CC1=CC=CC=C1C1=NC2=CN(C3=CC=CC(Cl)=C3)N=C2C(=O)N1CC1CCCN(C(C)C)C1,5,4,10000,1
CC1=CC=CC=C1C(C)N1C2CCC1CC(OC1=CC=CC(C(N)=O)=C1)C2,8.30980392,0.69019608,4.9,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(N3C=CC=N3)C=C1)C(=O)N2C1=CC(O)=NC=N1,5.045757491,3.954242509,9000,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=C(C4=CC=NN4)C=C3)C=C1)C(=O)N2C1=CC(O)=NC=N1,5.091514981,3.908485019,8100,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=C(C(=O)O)C=C3)C=C1)C(=O)N2C1=CC=NC=N1,4.508638306,4.491361694,31000,0
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=C(C(=O)O)C=C3)C=C1)C(=O)N2C1=CN=CC=N1,4.795880017,4.204119983,16000,0
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=C(C(=O)O)C=C3)C=C1)C(=O)N2C1=NC=CC=N1,4.721246399,4.278753601,19000,0
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=C4SC=NC4=C3)C=C1)C(=O)N2C1=CC(O)=NC=N1,5.823908741,3.176091259,1500,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=CC=C3)C=C1)C(=O)N2C1=CC(O)=NC=N1,6.657577319,2.342422681,220,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=CC=NO3)C=C1)C(=O)N2C1=CC(O)=NC=N1,4.657577319,4.342422681,22000,0
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(N3CCC3=O)C=C1)C(=O)N2C1=CC(O)=NC=N1,4.568636236,4.431363764,27000,0
CC1=CC=NC=C1C1=CN2N=CC(C(N)=O)=C(NC3CCC(C)(N)C3(C)C)C2=C1,4.744727495,4.255272505,18000,0
CC1=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(C(F)(F)F)C=C4)C3)N2C)OC=C1,6.699991797,2.300008203,199.53,1
CC1=CN=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(C(F)(F)F)C=C4)C3)N2C)C=N1,6.099999035,2.900000965,794.33,1
CC1=CN=C(C2=NN=C(SCCCN3CCC4=CC=C5OC(C(F)(F)F)=NC5=C4CC3)N2C)C=N1,5.899998417,3.100001583,1258.93,1
CC1=CN=C(N2CCC(C3CCN(C4=CC(C#N)=NC(C)=N4)CC3)CC2)C=N1,5.26760624,3.73239376,5400,1
CC1=CN=C(N2CCC(C3CCN(C4=CC(C)=NC(C#N)=N4)CC3)CC2)C=N1,4.974694135,4.025305865,10600,0
CC1=CN=C(NC(=O)C(COC2CCC2)OC2=NC=NC3=C2C=NN3C2=CC=CC=C2Cl)C=N1,4.900000142,4.099999858,12589.25,0
CC1=CN=C(NC(=O)C2=CC(OC3=CC=C(C#N)C=C3)=C3C=C(C)OC3=C2)C=N1,5.397940009,3.602059991,4000,1
CC1=CN=C(NC2=CC(N3CCN(C)CC3)=NC(NC(C)C3=CC=C(F)C=N3)=N2)S1,4.886056648,4.113943352,13000,0
CC1=NNC=C1C1=CC=C2C=C(CCN3CCCC3C)C=CC2=N1,4.754487332,4.245512668,17600,0
CC1=NN(C)C=C1C1=CC=C2C=C(CCN3CCCC3C)C=CC2=N1,4.605548319,4.394451681,24800,0
CC1=NN(CCOCC(F)(F)F)C2=C(NC3=CC=NC=N3)N=C(N3CCNC(C)C3)N=C12,6.045757491,2.954242509,900,1
CC1=NN2C=CC=CC2=C1CCN(CC1=CC=C(C=CC(=O)NO)C=C1)C(C)C,4.998699067,4.001300933,10030,0
CC1=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)SC(C2=CC=CC=N2)=N1,4.950781977,4.049218023,11200,0
CC1=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)SC(C2=CC=CN=C2)=N1,5.22184875,3.77815125,6000,1
CC1=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)SC(C2=CC=CS2)=N1,5.42945706,3.57054294,3720,1
CC1=NC(C2=NC(C3=CC=C4C=C(CCN5CCCC5C)C=CC4=N3)=CS2)=CS1,4.906578315,4.093421685,12400,0
CC1=NC(C2=NN=C3C(C)N(C(=O)C4=CC=C(C5=CC=CS5)C=C4)CCN23)=CS1,4.619788758,4.380211242,24000,0
CC1=NC(C(=O)NCCCN2CCN(C3=CC=CC(Cl)=C3Cl)CC2)=CC(C(C)C)=N1,5.26760624,3.73239376,5400,1
CC1=CC=CN=C1CN1CCC2(CC1)C(=O)N(C1=CC=C(C3=C(C)N=C(C)S3)C=C1)C(=O)N2C1=CC(O)=NC=N1,6.022276395,2.977723605,950,1
CC1=NC(C)=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)C=C1C#N,5.075720714,3.924279286,8400,1
CC1=NC(C)=C(C2=CC=C3C=C(CCN4CCCC4C)C=CC3=N2)S1,4.690369833,4.309630167,20400,0
CC1=NC(C)=C(C2=NN=C(SCCCN3CC4CC4(C4=CC=C(C(F)(F)F)C=C4)C3)N2C)S1,5.700000504,3.299999496,1995.26,1
CC1=NC(C)=C(C2=NN=C(SCCCN3CCC4(CCC5=CC=C(Cl)C=C54)C3)N2C)S1,5.599999383,3.400000617,2511.89,1
CC1=NC(C)=C(C2=NN=C(SCCCN3CCC4(CCC5=CC=C(F)C=C54)C3)N2C)S1,5.200000237,3.799999763,6309.57,1
CC1=NC(C)=C(C2=NN=C(SCCCN3CCC4CC4(C4=CC=C(C(F)(F)F)C=C4)CC3)N2C)S1,6.199998172,2.800001828,630.96,1
CC1=NC(C)=C(C2=NN=C(SCCCN3CCC4=CC=C5OC(C(F)(F)F)=NC5=C4CC3)N2C)S1,6.099999035,2.900000965,794.33,1
CC1=NC(C2(C3=CN(C)N=C3)NC(C3=NC(C4=CC=C(F)C=C4)=CN3)CC3=C2NC2=CC=CC=C23)=NO1,5.69170465,3.30829535,2033.739623,1
CC1=NC(C2(C3=CN(C)N=C3)NC(C3=NC(C4=CC=C(F)C=N4)=CN3)CC3=C2NC2=CC=CC=C23)=NO1,5.061514406,3.938485594,8679.317876,1
CC1=NC(C2(C3=CN(C)N=C3)NC(C3=NC(C4=CC=CC=C4)=CN3)CC3=C2NC2=CC=CC=C23)=NO1,5.748431578,3.251568422,1784.713142,1
CC1=NC(C2(C3=CN(C)N=C3)NC(C3=NC(C4=CC=CC=N4)=CN3)CC3=C2NC2=CC=CC=C23)=NO1,5.284823896,3.715176104,5190.104527,1
CC1=NC(C2(C3=CN(CC4CC4)N=C3)NC(C3=NC(C4=CC=C(F)C=N4)=CN3)CC3=C2NC2=CC=CC=C23)=NO1,5.494850022,3.505149978,3200,1
CC1=NC(NCC(=O)NC2CN(C3CCC(O)(C4=CN=CS4)CC3)C2)=C2C=C(C(F)(F)F)C=CC2=N1,4.590066877,4.409933123,25700,0
